"AIRPORT","AIRPORT_ID","LATITUDE","LONGITUDE","Closest_Station"
"NV7",16969,39.40305556,-119.2511111,"USC00268838"
"NVD",13775,37.8519444433333,-94.3045370366667,"USC00235987"
"NXX",13780,40.2,-75.148194445,"USW00014793"
"NY1",13781,41.98527778,-73.964305555,"USL000ANMN6"
"NY2",13782,43.35083333,-76.38805556,"USW00054773"
"NY3",13783,42.45,-75.01638889,"USC00302454"
"NY3",16704,43.18111111,-77.91555556,"USW00014768"
"NY4",16425,44.67666667,-74.94833333,"USI0000KPTD"
"NY5",16442,41.7075,-73.73805556,"USI0000K44N"
"NY6",16499,42.99805556,-74.32944444,"USI0000KNY0"
"NY7",16498,42.91388889,-76.44083333,"USI0000K6B9"
"NY8",16512,40.98694444,-72.51916667,"USW00014719"
"NY9",16569,42.38222222,-77.68222222,"USC00303983"
"NYC",13784,40.72722222,-73.92666667,"USW00094728"
"NYL",13785,32.65666667,-114.6059722,"USW00023195"
"NYS",16832,40.73388889,-73.97277778,"USI0000KJRB"
"NZC",13788,30.21875,-81.876944445,"USW00063823"
"NZJ",13789,33.6675,-117.7183333,"USW00093184"
"NZW",13790,42.14861111,-70.94027778,"USW00014790"
"NZY",13791,32.698833334,-117.21422224,"USW00093112"
"O1H",16722,40.5368518533333,-81.9553703666667,"USC00335297"
"O2H",16729,40.32888889,-82.52611111,"USW00000139"
"O3H",16739,39.90111111,-83.13694444,"USW00063825"
"O4H",16740,40.27958333,-83.114027775,"USW00000315"
"O5H",16761,41.39111111,-83.63027778,"USC00330862"
"O6H",16780,40.90305556,-82.25555556,"USC00331466"
"O85",13792,40.57388889,-122.4073611,"USW00024257"
"OAJ",13795,34.829722225,-77.611944445,"USW00093753"
"OAK",13796,37.721166667,-122.22113888,"USW00023230"
"OBE",16541,27.26638889,-80.850694445,"USW00000360"
"OBT",13805,39.58083333,-79.33583333,"USW00003755"
"OBU",13806,66.91138889,-156.89027775,"USW00026513"
"OCA",12661,25.3245238085714,-80.27551587,"USL000HCEF1"
"OCE",13808,38.31055556,-75.12388889,"USW00093786"
"OCF",13809,29.1733333333333,-82.2250925933333,"USW00012861"
"OCH",13810,31.57888889,-94.708,"USW00053948"
"OCI",13811,60.2,-147.8166667,"USW00026436"
"OCN",13813,33.21763889,-117.352546316667,"USW00053121"
"OCW",13814,35.570222226,-77.049944442,"USW00003741"
"ODM",13819,39.40666667,-79.41388889,"USC00468777"
"ODW",13821,48.2525,-122.67305555,"USW00094297"
"OEO",16563,45.30944444,-92.69,"USW00054912"
"OFF",13824,41.118888885,-95.910416665,"USW00014949"
"OFK",13825,41.984861115,-97.434583335,"USW00014941"
"OFU",13826,-14.184888886,-169.66900002,"AQM00091768"
"OGA",13827,41.11958333,-101.76944445,"USW00094063"
"OGB",13828,33.46,-80.857916665,"USW00053854"
"OGD",13829,41.19564815,-112.012037033333,"USW00024126"
"OGG",13830,20.899583335,-156.43208335,"USW00022516"
"OGS",13832,44.681999998,-75.464722222,"USI0000KOGS"
"OH1",13833,39.57027778,-83.42055556,"USI0000KI23"
"OH2",13834,40.37222222,-83.81902778,"USW00000324"
"OH3",13835,39.44041667,-83.02305556,"USI0000KRZT"
"OH4",13836,40.22458333,-83.35166667,"USW00000232"
"OH5",13837,39.24666667,-84.38888889,"USW00093890"
"OH6",13838,41.21027778,-81.25166667,"USW00000380"
"OH7",13839,41.151666665,-81.415833335,"USC00336949"
"OH8",16470,40.88555556,-83.86861111,"USI0000KOWX"
"OH9",16532,41.13138889,-81.765,"USC00331541"
"OHC",13841,63.32638889,-168.9688889,"USA00702061"
"OIC",13845,42.56638889,-75.52416667,"USI0000KVGC"
"OJC",13848,38.8475,-94.7375,"USW00003967"
"OKC",13851,35.39277778,-97.60101852,"USW00013967"
"OKK",13854,40.52851852,-86.05888889,"USW00054807"
"OLE",13861,42.241166666,-78.372444446,"USW00000465"
"OLF",13862,48.09458333,-105.57069445,"USW00094017"
"OLH",13863,57.2162037033333,-153.274583316667,"USI0000PAKH"
"OLM",13865,46.971527775,-122.90291665,"USW00024227"
"OLS",13868,31.417083335,-110.84847225,"USW00003196"
"OLU",13869,41.448111112,-97.341777778,"USW00094951"
"OLV",13870,34.9787037033333,-89.78694444,"USW00063808"
"OMA",13871,41.3025,-95.89375,"USW00014942"
"OME",13873,64.5118981483333,-165.44430555,"USW00026617"
"OMK",13876,48.465555555,-119.51944445,"USW00094197"
"ONA",13881,44.0780092583333,-91.7092129633333,"USW00004956"
"ONH",13884,42.52472222,-75.06444444,"USC00302454"
"ONL",13886,42.468833332,-98.688055558,"USW00004957"
"ONM",13887,34.02222222,-106.9026389,"USC00298387"
"ONN",13888,58.06805556,-153.2538889,"USW00025501"
"ONO",13889,44.02111111,-117.01347225,"USW00024162"
"ONP",13890,44.57972222,-124.0578704,"USW00024285"
"ONT",13891,34.05611111,-117.6011111,"USW00003102"
"OOB",13893,57.48333333,-135.8666667,"USL000TKEA2"
"OOK",13894,60.536666665,-165.09777775,"USW00026653"
"OPF",13898,25.90722222,-80.278657405,"USW00012882"
"OPH",13899,63.145925925,-156.529212966667,"USW00026536"
"OPN",16788,32.955,-84.26416667,"USW00063809"
"OQA",13901,55.93722222,-131.8127778,"USL000LCNA2"
"OQB",13902,57.92638889,-156.0833333,"USW00025522"
"OQC",13903,57.06666667,-157.8141667,"USW00025508"
"OQF",13905,58.28444444,-136.0847222,"USW00025357"
"OQG",13906,57.91138889,-133.4022222,"USL000PBPA2"
"OQI",13908,57.85694444,-157.0866667,"USW00025519"
"OQK",13909,68.98333333,-163.4455556,"USW00026637"
"OQL",13910,56.23333333,-160.075,"USW00025625"
"OQM",13911,56.76666667,-158.0852778,"USW00025508"
"OQN",13912,60.95527778,-153.9075,"USW00026554"
"OQO",13913,62.43416667,-151.4147222,"USW00026514"
"OQP",13914,57.17833333,-157.7333333,"USI0000PAPN"
"OQQ",13915,60.18333333,-154.3338889,"USW00026562"
"OQR",13916,60.65277778,-154.0361111,"USW00026546"
"OQS",13917,56.23333333,-160.2258333,"USW00025625"
"OQV",13920,61.01361111,-151.4069444,"USL000NKTA2"
"OQW",13921,61.43416667,-157.05,"USW00026553"
"OQX",13922,67,-162.8333333,"USW00026616"
"OQY",13923,66.88333333,-161.4833333,"USW00000113"
"OQZ",13924,62.04333333,-158.2563889,"USP500332-1"
"OR1",13925,42.510833335,-123.3879167,"USI0000K3S8"
"OR2",13926,44.876944444,-124.02855554,"USC00359581"
"OR3",13927,43.98277778,-124.1113889,"USI0000K6S2"
"OR4",16560,44.09444444,-121.2002778,"USW00000224"
"OR5",17004,45.24666667,-120.1663889,"USC00351765"
"ORD",13930,41.9783333325,-87.907222225,"USW00014810"
"ORF",13931,36.895277775,-76.20125,"USW00013737"
"ORH",13933,42.26761111,-71.875444444,"USW00094746"
"ORI",13934,57.885333334,-152.84622222,"USW00025501"
"ORL",13936,28.5450925966667,-81.3338888933333,"USW00012841"
"ORT",13940,62.961527775,-141.92597225,"USW00026412"
"ORV",13942,66.823333335,-161.02291665,"USW00000113"
"OSB",13946,38.11013889,-92.681944445,"USW00053931"
"OSC",13947,44.45152778,-83.39416667,"USW00014808"
"OSH",13949,43.984166665,-88.55694444,"USW00094855"
"OSU",13958,40.0790740733333,-83.07324074,"USW00004804"
"OSX",13959,33.089444445,-89.54097222,"USC00222870"
"OTG",13963,43.65361111,-95.58138889,"USW00094927"
"OTH",13964,43.41824074,-124.2423148,"USW00024284"
"OTM",13965,41.1068253971429,-92.4479365085714,"USW00014950"
"OTS",13968,48.498833334,-122.66222222,"USL000PBFW1"
"OTZ",13970,66.885388888,-162.59983334,"USA00701334"
"OUN",13976,35.24277778,-97.473055555,"USW00003948"
"OVE",13981,39.489722225,-121.62,"USW00093210"
"OWA",13982,44.1223148166667,-93.2579629633333,"USW00004961"
"OWB",13983,37.739277778,-87.166722218,"USW00053803"
"OWD",13984,42.19125,-71.17513889,"USW00054704"
"OWK",17050,44.71555556,-69.86638889,"USC00177827"
"OXC",13987,41.47847222,-73.13527778,"USW00064707"
"OXD",17033,39.50222222,-84.78444444,"USI0000KOXD"
"OXR",13988,34.20097222,-119.20680555,"USW00093110"
"OXV",13989,41.30166667,-93.11277778,"USW00004962"
"OYS",13994,37.75,-119.5833333,"USC00049855"
"OZA",13995,30.735222224,-101.20261112,"USW00000239"
"OZR",13999,31.2755555575,-85.71236111,"USW00003850"
"P1A",16777,39.80652778,-79.548194445,"USA00749067"
"P2A",16801,39.93722222,-75.14138889,"USW00013779"
"PA1",14000,41.78888889,-75.88986111,"USW00014798"
"PA2",14001,40.085694445,-78.512916665,"USI0000KHMZ"
"PA3",16504,41.51541667,-75.25152778,"USC00367186"
"PA4",16519,40.18777778,-77.17416667,"USP361234-1"
"PA5",16525,39.99,-75.58194444,"USI0000KOQN"
"PA6",16643,40.60361111,-79.82611111,"USW00064705"
"PA7",16672,39.83055556,-75.76972222,"USW00003761"
"PA8",16684,40.20416667,-75.43027778,"USW00054782"
"PA9",16689,40.64222222,-79.85611111,"USW00064705"
"PAE",14004,47.9074999966667,-122.281759266667,"USW00024222"
"PAH",14006,37.060694445,-88.77277778,"USW00003816"
"PAK",14007,21.89847222,-159.60458335,"USW00022526"
"PAM",14009,30.0693981466667,-85.5754166683333,"USW00013846"
"PAO",14011,37.461055554,-122.11477778,"USW00023289"
"PAQ",14013,61.5945833325,-149.08805555,"USW00025331"
"PBA",14021,71.33861111,-156.6327778,"USW00027516"
"PBF",14024,34.1746296266667,-91.93555556,"USW00093988"
"PBG",14025,44.65083333,-73.46805556,"USI0000KPBG"
"PBI",14027,26.68263889,-80.094861115,"USW00012844"
"PBK",14028,57.8,-134.7,"USL000TKEA2"
"PBX",14034,37.561805555,-82.56638889,"USI0000KPBX"
"PCA",14037,58.906666665,-157.70930555,"USI0000PFWS"
"PCD",14039,43.01916667,-91.12361111,"USW00004963"
"PCE",14040,57.15388889,-157.3969444,"USI0000PAPN"
"PCK",14042,67.233333335,-150.2847222,"USI0000PACX"
"PCT",14044,40.399444445,-74.658333335,"USW00014792"
"PDB",14046,59.79319444,-154.1288889,"USW00025506"
"PDK",14050,33.8755555566667,-84.3020370333333,"USW00053863"
"PDT",14054,45.6954629616667,-118.8413889,"USC00356550"
"PDX",14057,45.58888889,-122.5959722,"USW00004202"
"PEC",14062,57.95,-136.2333333,"USL000ELFA2"
"PEQ",14070,31.39125,-103.51375,"USW00003058"
"PFA",14075,58.72694444,-156.9433333,"USI0000PFWS"
"PFD",14077,57.95,-135.65,"USW00025378"
"PFN",14078,30.2125,-85.68194444,"USW00003882"
"PGA",14081,36.92625,-111.44777775,"USW00003162"
"PGC",16524,38.995,-79.14583333,"USW00003725"
"PGD",14082,26.91888889,-81.9910185166667,"USW00012812"
"PGL",14087,30.37638889,-88.49527778,"USC00226718"
"PGM",14088,59.34847222,-151.83097225,"USL000FILA2"
"PGO",14089,37.281944445,-107.0559722,"USW00000165"
"PGR",16449,36.06388889,-90.50916667,"USW00003953"
"PGS",14091,35.52833333,-113.2466667,"USW00053180"
"PGV",14092,35.635000002,-77.384833336,"USW00013783"
"PHD",14096,40.470555555,-81.41986111,"USW00004852"
"PHF",14098,37.13175926,-76.49324074,"USW00093741"
"PHK",16986,26.785,-80.69333333,"USI0000K2IS"
"PHL",14100,39.871277776,-75.242277778,"USW00013739"
"PHN",14101,42.911944445,-82.5275,"USW00004888"
"PHO",14102,68.3489814816667,-166.79939815,"USW00026623"
"PHT",14105,36.33472222,-88.383888885,"USI0000KPHT"
"PHX",14107,33.43513889,-112.01055555,"USW00023183"
"PIA",14108,40.6623148166667,-89.6892592566667,"USW00014842"
"PIB",14109,31.46736111,-89.336805555,"USW00053808"
"PIE",14112,27.9090740733333,-82.6868055566667,"USW00012873"
"PIH",14113,42.911527775,-112.59513885,"USW00024108"
"PII",14114,64.85,-147.7866667,"USW00026411"
"PIM",14116,32.84055556,-84.8825,"USI0000KPIM"
"PIP",14119,57.571944445,-157.56638885,"USI0000PAPN"
"PIR",14120,44.383194445,-100.285,"USW00024025"
"PIT",14122,40.49402778,-80.234305555,"USW00094823"
"PIZ",14125,69.730972225,-163.00958335,"USW00026624"
"PJB",14126,34.256805555,-111.3390278,"USW00000374"
"PJS",14129,60.05,-148.0666667,"USW00026438"
"PKA",14130,60.7055555566667,-161.771574066667,"USW00026615"
"PKB",14131,39.3450925933333,-81.4392129633333,"USW00003804"
"PKD",14133,46.900333334,-95.072777782,"USW00094967"
"PLB",14143,44.68833333,-73.52111111,"USW00094733"
"PLK",14147,36.62583333,-93.22888889,"USC00238252"
"PLN",14150,45.57083333,-84.794722225,"USW00014841"
"PLY",14157,41.365,-86.30041667,"USI0000KC65"
"PMB",14160,48.9425,-97.240694445,"USW00014924"
"PMD",14162,34.628715275,-118.0840277375,"USW00023182"
"PMH",14165,38.84013889,-82.84736111,"USI0000KPMH"
"PML",14167,56.005833335,-160.5595833,"USA00704896"
"PMU",14173,61.96666667,-160.2333333,"USW00026521"
"PNC",14180,36.73,-97.09958333,"USW00013969"
"PNE",14182,40.0808333333333,-75.0118518533333,"USW00094732"
"PNF",14183,58.68333333,-156.8333333,"USI0000PFWS"
"PNN",16491,45.20055556,-67.56444444,"USC00173261"
"PNS",14193,30.47333333,-87.1869444466667,"USW00013899"
"PNX",14194,33.7,-96.66666667,"USW00053967"
"POB",14197,35.17083333,-79.0144907366667,"USW00013714"
"POC",14198,34.09166667,-117.78236115,"USW00003180"
"POD",14199,58.11666667,-135.5,"USW00025378"
"POE",14200,31.04611111,-93.1925925933333,"USW00003931"
"POF",14201,36.71111111,-90.31388889,"USW00003975"
"POH",14203,42.74291667,-94.646944445,"USC00132041"
"POQ",14208,55.2,-132.2333333,"USW00025325"
"POU",14212,41.626944448,-73.883888892,"USW00014757"
"POY",14215,44.86875,-108.7923611,"USI0000KPOY"
"PPC",14218,66.80541667,-150.67180555,"USW00026533"
"PPD",14219,18.15,-65.83333333,"USC00665258"
"PPF",14221,37.331527775,-95.50736111,"USW00003998"
"PPG",14222,-14.3319047614286,-170.711150814286,"AQW00061705"
"PPM",14223,26.247055554,-80.111055554,"USW00092805"
"PPV",14229,56.32916667,-133.6083333,"USA00703865"
"PQI",14231,46.6875925933333,-68.0456481466667,"USW00014604"
"PQS",14234,61.94798611,-162.91868055,"USW00026647"
"PR1",16999,18.01305556,-67.14555556,"RQC00665097"
"PRB",14236,35.67166667,-120.62638885,"USW00093209"
"PRC",14237,34.65384259,-112.4201852,"USW00023184"
"PRD",14238,43.02361111,-102.5166667,"USW00094039"
"PRT",14244,58.41083333,-134.9563889,"USL000PRTA2"
"PRX",14247,33.63666667,-95.450555555,"USW00093955"
"PRZ",14249,44.287685185,-120.902592616667,"USI0000KS39"
"PSB",14251,40.88444444,-78.08722222,"USW00014761"
"PSC",14252,46.2644444433333,-119.1175926,"USW00024163"
"PSE",14254,18.00898148,-66.5629629633333,"RQI0000TJPS"
"PSF",14255,42.42711111,-73.29188889,"USW00014763"
"PSG",14256,56.802055558,-132.94505556,"USW00025329"
"PSK",14258,37.13722222,-80.67861111,"USW00013868"
"PSM",14259,43.07791667,-70.82333333,"USW00004743"
"PSN",14260,31.778194445,-95.70625,"USW00093983"
"PSP",14262,33.8290277775,-116.506111125,"USW00093138"
"PSQ",16828,39.85888889,-75.29972222,"USW00013739"
"PSX",14265,28.72763889,-96.251527775,"USW00012935"
"PTA",14268,60.202777775,-154.32166665,"USW00026546"
"PTC",14269,55.78333333,-133.6,"USA00720251"
"PTD",14270,56.24722222,-134.6463889,"USL000PLXA2"
"PTH",14273,56.95791667,-158.63541665,"USW00025508"
"PTK",14275,42.66527778,-83.41930556,"USW00094817"
"PTL",14276,56.29611111,-134.6613889,"USL000PLXA2"
"PTN",14277,29.708888885,-91.338194445,"USW00012936"
"PTR",14279,57.83333333,-153.25,"USL000KDAA2"
"PTS",14280,37.4487037033333,-94.7309259266667,"USW00000142"
"PTT",14281,37.70125,-98.74847222,"USW00093978"
"PTU",14282,59.015722222,-161.82438888,"USW00025604"
"PTV",14283,36.02922222,-119.06272224,"USW00023149"
"PTW",14284,40.23944444,-75.55666667,"USW00054782"
"PUB",14288,38.290222224,-104.49700002,"USW00093058"
"PUC",14289,39.613055556,-110.7517778,"USW00053174"
"PUL",14295,47.73388889,-122.6472222,"USA00727944"
"PUO",14296,70.251666665,-148.3398611,"USA00700636"
"PUW",14303,46.7434259266667,-117.1087037,"USW00094129"
"PVC",14306,42.072152775,-70.221041665,"USW00064708"
"PVD",14307,41.723796295,-71.427685185,"USW00014765"
"PVF",14308,38.72416667,-120.7533333,"USW00000227"
"PVU",14314,40.218611115,-111.72277775,"USW00024174"
"PVW",14315,34.168194445,-101.71569445,"USW00023097"
"PVY",14316,59.31666667,-154.9166667,"USW00025506"
"PVZ",14317,41.73527778,-81.22055556,"USL000FAIO1"
"PWA",14318,35.5337037066667,-97.6475925933333,"USW00003954"
"PWK",14320,42.1129166675,-87.90125,"USW00004838"
"PWM",14321,43.645555556,-70.307833334,"USW00014764"
"PWR",14322,56.38333333,-134.65,"USL000LPWA2"
"PWT",14323,47.48675926,-122.763796266667,"USW00094263"
"PYA",14327,60.0575,-148.0511111,"USW00026438"
"PYL",14331,60.68583333,-147.9166667,"USW00026436"
"PYM",14332,41.909055556,-70.728555556,"USW00054769"
"QAF",14341,41.976166664,-114.6581667,"USW00094178"
"QAJ",14344,33.35291667,-110.66527775,"USC00027876"
"QAK",14345,41.516722224,-82.869222218,"USW00000468"
"QAL",14346,41.602847225,-82.684930555,"USL000SBIO1"
"QAO",14347,44.56916667,-72.01805556,"USW00000151"
"QAS",14348,29.67777778,-95.41194444,"USW00000188"
"QAX",14352,33.96666667,-118.45,"USW00093197"
"QBH",14358,36.63472222,-116.4125,"USW00003143"
"QBI",14359,38.78055556,-110.3291667,"USW00093132"
"QBM",14360,41.63666667,-82.827916665,"USL000SBIO1"
"QBN",14361,41.686666665,-82.80652778,"USL000SBIO1"
"QBT",14365,44.76597222,-115.10569445,"USC00109951"
"QBX",14366,38.9,-97.23333333,"USC00145306"
"QBY",14367,41.717361115,-82.81888889,"USL000SBIO1"
"QCG",10987,44.51916667,-114.22,"USW00004114"
"QCT",14375,33.55,-102.3666667,"USW00023021"
"QCW",14377,48.6,-123,"USL000FRDW1"
"QCX",14378,36.62972222,-80.01666667,"USW00063806"
"QEM",14383,33.55833333,-117.7111111,"USW00093184"
"QFX",14386,33.40027778,-118.3833333,"USW00023191"
"QGS",14387,47.16666667,-88.5,"USW00014858"
"QHI",14388,29.68361111,-95.5,"USW00000188"
"QHO",14391,29.81416667,-95.30916667,"USW00012945"
"QIR",14392,47.83333333,-88.83333333,"USL000ROAM4"
"QKV",14395,19.64722222,-156.0119444,"USA00912834"
"QMA",14397,34.013111114,-84.597555552,"USW00063813"
"QMH",14399,29.69777778,-95.4075,"USW00000188"
"QMN",14400,42.0007407383333,-71.1982407416667,"USW00054777"
"QNY",16832,40.73388889,-73.97277778,"USI0000KJRB"
"QOR",14406,38.24666667,-78.04722222,"USW00003718"
"QPO",14409,29.74111111,-95.45638889,"USW00000188"
"QPT",14410,44.76972222,-69.376805555,"USC00177827"
"QQB",14412,60.15,-154.6166667,"USW00026562"
"QQC",14413,66.78333333,-162.0166667,"USA00701334"
"QQD",14414,42.3675,-71.06666667,"USP190775-1"
"QQE",14415,67.11666667,-163.75,"USW00026616"
"QQG",14417,39.60833333,-77.00777778,"USW00003724"
"QQJ",14420,46.52361111,-114.0548611,"USC00247894"
"QQL",14422,48.72611111,-116.2948611,"USW00000310"
"QQM",14423,40.52222222,-121.8166667,"USC00049390"
"QQN",14424,36.39888889,-119.10694442,"USP049367-2"
"QQQ",14427,39.224222224,-121.00250002,"USW00000397"
"QQS",15736,48.71166667,-123.0183333,"USA00742005"
"QQT",14430,33.3575,-84.57222222,"USW00053819"
"QQU",14431,35.65194444,-109.06708335,"USW00003029"
"QQX",14434,38.653194445,-122.8984722,"USC00049273"
"QQY",14435,29.89288889,-97.863333336,"USW00012979"
"QRD",14438,33.81694444,-118.3666667,"USW00003122"
"QSO",14441,42.100555555,-72.03611111,"USW00094746"
"RAC",14447,42.76111111,-87.81388889,"USW00094818"
"RAL",14454,33.951805555,-117.44458335,"USW00003171"
"RAP",14457,44.04527778,-103.0570833,"USW00024090"
"RAX",14461,40.316944445,-74.035972225,"USA00749109"
"RBB",14464,57.51638889,-157.3877778,"USI0000PAPN"
"RBD",14465,32.6808333325,-96.868125,"USW00003971"
"RBF",14466,34.26375,-116.8548611,"USW00000115"
"RBG",14467,43.23911111,-123.35661108,"USW00024231"
"RBH",14468,58.55,-155.8,"USW00025522"
"RBK",11627,33.57416666,-117.1283333,"USI0000KF70"
"RBL",14469,40.150611114,-122.25199998,"USW00024216"
"RBN",14470,24.62861111,-82.87333333,"USL000GKYF1"
"RBW",16542,32.92111111,-80.64055556,"USW00000201"
"RBY",14474,64.72861111,-155.46541665,"USW00026561"
"RCA",14475,44.145,-103.10333335,"USW00024006"
"RCE",14477,48.61222222,-123.1386111,"CAN01013998"
"RCT",14482,43.89166667,-85.51666667,"USW00014864"
"RDB",14485,68.031944445,-162.89958335,"USW00026649"
"RDD",14487,40.5087037033333,-122.292962933333,"USW00024257"
"RDG",14488,40.37861111,-75.964583335,"USW00014712"
"RDM",14489,44.25425926,-121.150648166667,"USW00024230"
"RDR",14490,47.9612037033333,-97.4009259233333,"USW00094925"
"RDU",14492,35.87652778,-78.78472222,"USW00013722"
"RDV",14493,61.78763889,-157.3486111,"USW00026553"
"REB",14495,34.08527778,-117.14597225,"USW00023122"
"RED",14497,40.6775,-77.62694444,"USI0000KRVL"
"REE",14498,33.59638889,-102.0419444,"USI0000KREE"
"REH",14500,38.71944444,-75.12666667,"USL000LWSD1"
"RFD",14512,42.19625,-89.09486111,"USW00094822"
"RHI",14520,45.63111111,-89.462083335,"USW00004803"
"RIC",14524,37.50527778,-77.31972222,"USW00013740"
"RID",14525,39.75685185,-84.84277778,"USI0000KRID"
"RIE",14526,45.47916667,-91.72277778,"USW00054909"
"RIF",14527,38.736444446,-112.09911112,"USC00427260"
"RIL",14530,39.5237963,-107.745092633333,"USW00003016"
"RIR",14532,33.989305555,-117.4098611,"USW00003171"
"RIV",14533,33.880694445,-117.25902775,"USW00023119"
"RIW",14534,43.06425926,-108.458796266667,"USW00024061"
"RKD",14539,44.0598148166667,-69.0989814833333,"USW00094601"
"RKH",10836,34.98777778,-81.05722222,"USW00053871"
"RKP",14541,28.08638889,-97.044027775,"USW00012972"
"RKR",14542,35.022083335,-94.620694445,"USW00053953"
"RKS",14543,41.59490741,-109.065462966667,"USC00487846"
"RKW",14546,35.92222222,-84.68972222,"USI0000KRKW"
"RLA",14547,37.93555556,-91.808055555,"USC00237263"
"RLD",14548,46.306944445,-119.30486115,"USI0000KRLD"
"RLU",14551,67.10166667,-156.9291667,"USW00026513"
"RME",14553,43.23388889,-75.40722222,"USW00014717"
"RMG",14554,34.350944442,-85.15861111,"USW00093801"
"RMN",14557,38.39805556,-77.45555556,"USW00003735"
"RMP",14559,65.508055555,-150.14055555,"USA00701795"
"RNC",14564,35.69861111,-85.84388889,"USI0000KRNC"
"RND",14565,29.529166665,-98.278333335,"USW00012911"
"RNG",14567,40.094305555,-108.7618056,"USI0000K4V0"
"RNH",16771,45.14777778,-92.53916667,"USW00004968"
"RNM",16787,33.03916667,-116.9152778,"USW00053120"
"RNO",14570,39.498472225,-119.7677778,"USW00023185"
"RNT",14572,47.49305556,-122.2158333,"USW00094248"
"ROA",14574,37.32541667,-79.9756944483333,"USW00013741"
"ROC",14576,43.1197222242857,-77.6717857114286,"USW00014768"
"ROG",14577,36.372444444,-94.10694444,"USW00053954"
"ROL",14579,40.27833333,-110.0513889,"USI0000K74V"
"ROP",14582,14.17430555125,145.240833325,"CQC00914801"
"ROR",14583,7.36444444,134.5538889,"PSW00040310"
"ROW",14588,33.300666668,-104.52988888,"USC00297614"
"ROX",14589,48.856111112,-95.696611108,"USW00004970"
"RPX",14592,46.475833335,-108.54875,"USC00244904"
"RQA",14593,36.588499998,-118.0504444,"USC00045067"
"RQB",14594,43.430833335,-113.05736115,"USW00094143"
"RQC",14595,46.45138889,-109.8538889,"USA00749182"
"RQD",14596,36.758333335,-120.3713889,"USW00093242"
"RQE",14597,46.213111108,-119.79333336,"USI0000K1S5"
"RQF",14598,35.4833333333333,-81.16111111,"USW00053899"
"RQG",14599,35.58333333,-89.58722222,"USI0000KM04"
"RQH",14600,40.38916667,-75.29055556,"USI0000KCKZ"
"RQI",14601,62.23388889,-154.7347222,"USW00026519"
"RQK",14603,35.68666667,-117.69125,"USW00093104"
"RQL",14604,41.23013889,-87.50777778,"USC00112011"
"RQM",14605,42.425416665,-71.791944445,"USP196644-1"
"RQN",14606,42.10388889,-123.6823611,"USC00042749"
"RQO",14607,42.71527778,-76.88222222,"USW00004727"
"RQP",14608,32.951944445,-103.4075,"USC00294030"
"RQQ",14609,38.67388889,-121.8720833,"USW00000174"
"RQR",14610,45.42555556,-84.91333333,"USW00004884"
"RQT",14612,33.48555556,-101.8127778,"USW00023035"
"RQU",14613,35.61972222,-119.3536111,"USI0000KDLO"
"RQV",14614,40.619305555,-111.9927778,"USW00004116"
"RQW",14615,37.85972222,-112.8159722,"USC00421260"
"RQX",14616,39.2425,-102.2852778,"USW00003026"
"RQY",14617,31.91861111,-98.599722225,"USW00053997"
"RQZ",14618,30.42851852,-86.6889814833333,"USW00003852"
"RRT",14623,48.94138889,-95.34833333,"USW00004971"
"RSH",14627,61.77902778,-161.31930555,"USW00026654"
"RSJ",14628,48.63333333,-122.85,"USW00004224"
"RSL",14629,38.871805555,-98.81166667,"USW00093997"
"RSN",14630,32.51324074,-92.60185185,"USW00053958"
"RSP",14631,58.03333333,-153,"USW00025501"
"RST",14633,43.90962963,-92.4975925933333,"USW00014925"
"RSW",14635,26.53611111,-81.75513889,"USW00012894"
"RTE",14638,55.7,-131.6333333,"USW00025325"
"RTN",14640,36.741944446,-104.50177778,"USW00023052"
"RTO",14641,34.05638889,-117.365,"USW00023122"
"RUI",14646,33.41083333,-105.5963889,"USC00297649"
"RUT",14648,43.529777776,-72.949444442,"USW00094737"
"RVS",14653,36.03972222,-95.9848148133333,"USW00053908"
"RWB",14655,56.65,-134.2833333,"USL000LPWA2"
"RWI",14656,35.855416665,-77.89125,"USW00093759"
"RWL",14657,41.805444444,-107.2003889,"USW00024057"
"RXB",14658,57.46666667,-135.4,"USL000TKEA2"
"RYE",14660,40.42638889,-104.63,"USW00024051"
"RZZ",14668,36.43944444,-77.70944444,"USW00093781"
"S24",16459,41.29583333,-83.03722222,"USC00332974"
"S27",14669,48.17847222,-114.3036111,"USW00024146"
"SAA",14670,41.444305555,-106.81875,"USW00000475"
"SAC",14672,38.5125925933333,-121.493055533333,"USW00023232"
"SAD",14673,32.851666665,-109.63416665,"USW00053181"
"SAF",14674,35.61736111,-106.08888885,"USW00023049"
"SAG",14675,69.36638889,-148.7044444,"USA00700639"
"SAN",14679,32.7333333333333,-117.187870366667,"USW00023188"
"SAT",14683,29.533666666,-98.469444444,"USW00012921"
"SAV",14685,32.1275,-81.20236111,"USW00003822"
"SAW",16409,46.35361111,-87.39527778,"USW00014851"
"SBA",14689,34.426944445,-119.84041665,"USW00053153"
"SBD",14691,34.0959259266667,-117.235370366667,"USW00023122"
"SBM",14695,43.770694445,-87.851944445,"USW00004841"
"SBN",14696,41.70694444125,-86.316493055,"USW00014848"
"SBO",14697,39.02916667,-111.8383333,"USC00427260"
"SBP",14698,35.236944445,-120.64083335,"USW00093206"
"SBS",14699,40.51638889,-106.8650926,"USW00094033"
"SBT",14700,34.0675,-117.27430555,"USW00023122"
