Feature,Coefficient
Dest_BZN,-0.4797261691690145
Dest_CAE,-0.14417353630711466
Dest_CAK,-0.44978850700356104
Dest_CDB,-0.5864022538524112
Dest_CDC,-0.4685624817245303
Dest_CDV,-1.5606987599707223
Dest_CGI,0.7407941305828142
Dest_CHA,-0.10132852646540612
Dest_CHO,0.23000333185294447
Dest_CHS,0.6923658379523487
Dest_CID,-0.6439444144008958
Dest_CIU,-0.15978410883064986
Dest_CKB,0.11405959907863693
Dest_CLE,-0.423906745629336
Dest_CLL,0.35695849269992214
Dest_CLT,0.10843150816882759
Dest_CMH,-0.4813680626084783
Dest_CMI,-0.20162200166621827
Dest_CMX,0.39090244311453426
Dest_CNY,0.8854327379768934
Dest_COD,-0.11366971496082079
Dest_COS,-0.2946559898678309
Dest_COU,0.34149842799299673
Dest_CPR,-0.504711043113319
Dest_CRP,0.0670127015417545
Dest_CRW,0.11131112250285498
Dest_CSG,0.7347064022061595
Dest_CVG,-0.619958243772335
Dest_CWA,-0.5325969892320261
Dest_CYS,0.5281695261351498
Dest_DAB,0.711737714479996
Dest_DAL,0.24585119524817126
Dest_DAY,-0.7687509136170326
Dest_DBQ,-0.010307621316920465
Dest_DCA,0.28111945641383573
Dest_DDC,0.33878499774712667
Dest_DEC,0.5445018006055131
Dest_DEN,0.22765452929480012
Dest_DFW,0.16463472810068186
Dest_DHN,-0.6035574526404482
Dest_DIK,0.11035447186873822
Dest_DLG,0.30036670257723125
Dest_DLH,-0.631047655616188
Dest_DRO,-0.0016040393827215854
Dest_DRT,0.34678336545364546
Dest_DSM,-0.5100129542012045
Dest_DTW,-0.835514350240697
Dest_DUT,0.9187974146383017
Dest_DVL,-1.2599244789109159
Dest_EAR,0.673064934348416
Dest_EAT,0.9324594585684577
Dest_EAU,0.19165285789200207
Dest_ECP,-0.023751751056437263
Dest_EGE,0.3252584127884263
Dest_EKO,0.2517312547996636
Dest_ELM,0.2556063869887755
Dest_ELP,0.13829889055698044
Dest_ERI,-0.24968184064858534
Dest_ESC,0.7137039201595748
Dest_EUG,0.28794544014123963
Dest_EVV,-0.06551284185242807
Dest_EWN,0.4906781089798581
Dest_EWR,0.4563190492820943
Dest_EYW,1.0021073162933047
Dest_FAI,-1.4430604374594365
Dest_FAR,-0.594349893697952
Dest_FAT,-0.009833464567390827
Dest_FAY,-0.1640170103641894
Dest_FCA,-0.36724802444321497
Dest_FLG,0.6490074266780496
